id,name,sex,age,height,weight,country,year,season,sport,event,medal,athletes,totalmedals,topathletes
11725,Pter Biros,M,32,196.0,102.0,Hungary,2008,Summer,Water Polo,Water Polo Men's Water Polo,Gold,1116,1,3
11739,Vera Leonidovna Biryukova,F,18,168.0,47.0,Russia,2016,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,969,1,1
11757,Ole Bischof,M,28,180.0,81.0,Germany,2008,Summer,Judo,Judo Men's Half-Middleweight,Gold,1116,1,1
11757,Ole Bischof,M,32,180.0,81.0,Germany,2012,Summer,Judo,Judo Men's Half-Middleweight,Silver,1023,1,1
11768,Ralf Bidorf,M,29,193.0,77.0,Germany,2000,Summer,Fencing,"Fencing Men's Foil, Individual",Silver,1124,1,0
11779,Abby Bishop,F,23,189.0,85.0,Australia,2012,Summer,Basketball,Basketball Women's Basketball,Bronze,918,1,0
11782,"Catherine ""Cath"" Bishop",F,32,184.0,85.0,Great Britain,2004,Summer,Rowing,Rowing Women's Coxless Pairs,Silver,898,1,0
11799,Matteo Bisiani,M,24,184.0,85.0,Italy,2000,Summer,Archery,Archery Men's Team,Silver,1124,1,0
11836,Stuart Bithell,M,25,186.0,80.0,Great Britain,2012,Summer,Sailing,Sailing Men's Two Person Dinghy,Silver,1023,1,0
11982,"Kimberly A. ""Kim"" Black",F,21,168.0,60.0,United States,2000,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,880,1,1
11995,Julie Lynne Black-Burns Richards,F,33,170.0,54.0,United States,2004,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,898,1,0
12003,Michael James Blackburn,M,30,178.0,78.0,Australia,2000,Summer,Sailing,Sailing Mixed One Person Dinghy,Bronze,1124,1,0
12020,Emma Stina Blackstenius,F,20,173.0,69.0,Sweden,2016,Summer,Football,Football Women's Football,Silver,969,1,0
12023,Michael Blackwood,M,21,190.0,79.0,Jamaica,2000,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,1124,1,0
12086,Yohan Blake,M,22,180.0,80.0,Jamaica,2012,Summer,Athletics,Athletics Men's 100 metres,Silver,1023,1,2
12086,Yohan Blake,M,22,180.0,80.0,Jamaica,2012,Summer,Athletics,Athletics Men's 200 metres,Silver,1023,1,2
12086,Yohan Blake,M,22,180.0,80.0,Jamaica,2012,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,1023,1,2
12086,Yohan Blake,M,26,180.0,80.0,Jamaica,2016,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,1054,1,2
12095,Henrik Blakskjr,M,29,194.0,90.0,Denmark,2000,Summer,Sailing,Sailing Mixed Three Person Keelboat,Gold,1124,1,1
12113,Elisa Blanchi,F,16,168.0,49.0,Italy,2004,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,898,1,0
12113,Elisa Blanchi,F,24,168.0,49.0,Italy,2012,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze,918,1,0
12154,Leszek Robert Blanik,M,23,163.0,64.0,Poland,2000,Summer,Gymnastics,Gymnastics Men's Horse Vault,Bronze,1124,1,1
12154,Leszek Robert Blanik,M,31,163.0,64.0,Poland,2008,Summer,Gymnastics,Gymnastics Men's Horse Vault,Gold,1116,1,1
12170,Dain J. Blanton,M,28,190.0,92.0,United States-1,2000,Summer,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold,1124,1,1
12173,Andrea Blas Martnez,F,20,173.0,81.0,Spain,2012,Summer,Water Polo,Water Polo Women's Water Polo,Silver,918,1,0
12178,Claudia Blasberg,F,25,182.0,57.0,Germany,2000,Summer,Rowing,Rowing Women's Lightweight Double Sculls,Silver,880,1,0
12178,Claudia Blasberg,F,29,182.0,57.0,Germany,2004,Summer,Rowing,Rowing Women's Lightweight Double Sculls,Silver,898,1,0
12206,Barbara Blatter,F,29,168.0,54.0,Switzerland,2000,Summer,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver,880,1,0
12244,Keston Bledman,M,20,180.0,88.0,Trinidad and Tobago,2008,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,1116,1,1
12244,Keston Bledman,M,24,180.0,88.0,Trinidad and Tobago,2012,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,1023,1,1
12278,Susan M. Blinks,F,42,167.0,68.0,United States,2000,Summer,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,880,1,0
12279,Aleksandr Aleksandrovich Blinov,M,22,185.0,95.0,Russia,2004,Summer,Shooting,"Shooting Men's Running Target, 10 metres",Silver,1103,1,0
12290,Irina Valeryevna Bliznova,F,21,182.0,68.0,Russia,2008,Summer,Handball,Handball Women's Handball,Silver,932,1,1
12290,Irina Valeryevna Bliznova,F,29,182.0,68.0,Russia,2016,Summer,Handball,Handball Women's Handball,Gold,969,1,1
12291,Anastasiya Ilyinichna Bliznyuk,F,18,173.0,51.0,Russia,2012,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,918,1,2
12291,Anastasiya Ilyinichna Bliznyuk,F,22,173.0,51.0,Russia,2016,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,969,1,2
12399,Pernille Blume,F,22,170.0,58.0,Denmark,2016,Summer,Swimming,Swimming Women's 50 metres Freestyle,Gold,969,1,1
12399,Pernille Blume,F,22,170.0,58.0,Denmark,2016,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,969,1,1
12485,Loredana Boboc,F,16,139.0,32.0,Romania,2000,Summer,Gymnastics,Gymnastics Women's Team All-Around,Gold,880,1,1
12490,Jack Bobridge,M,23,180.0,65.0,Australia,2012,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,1023,1,0
12490,Jack Bobridge,M,27,180.0,65.0,Australia,2016,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,1054,1,0
12496,Vladlena Eduardovna Bobrovnikova,F,28,180.0,72.0,Russia,2016,Summer,Handball,Handball Women's Handball,Gold,969,1,1
12511,Gauthier Boccard,M,24,186.0,79.0,Belgium,2016,Summer,Hockey,Hockey Men's Hockey,Silver,1054,1,0
12574,Gbor Gyula Boczk,M,27,192.0,89.0,Hungary,2004,Summer,Fencing,"Fencing Men's epee, Team",Silver,1103,1,0
12574,Gbor Gyula Boczk,M,39,192.0,89.0,Hungary,2016,Summer,Fencing,"Fencing Men's epee, Team",Bronze,1054,1,0
12593,Michal Alexandre Bodegas,M,29,192.0,102.0,Italy,2016,Summer,Water Polo,Water Polo Men's Water Polo,Bronze,1054,1,0
12653,Mathias Boe,M,32,185.0,75.0,Denmark,2012,Summer,Badminton,Badminton Men's Doubles,Silver,1023,1,0
12702,Galabin Pepov Boevski,M,25,175.0,69.0,Bulgaria,2000,Summer,Weightlifting,Weightlifting Men's Lightweight,Gold,1124,1,1
12707,Sylwia Katarzyna Bogacka,F,30,162.0,57.0,Poland,2012,Summer,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver,918,1,0
12738,Bogdan Bogdanovi,M,23,197.0,99.0,Serbia,2016,Summer,Basketball,Basketball Men's Basketball,Silver,1054,1,0
12740,Tijana Bogdanovi,F,18,172.0,52.0,Serbia,2016,Summer,Taekwondo,Taekwondo Women's Flyweight,Silver,969,1,0
12741,Aleksandr Viktorovich Bogdanovich,M,26,191.0,97.0,Belarus,2008,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,1116,1,1
12741,Aleksandr Viktorovich Bogdanovich,M,30,191.0,97.0,Belarus,2012,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,1023,1,1
12742,Andrey Viktorovich Bogdanovich,M,20,193.0,87.0,Belarus,2008,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,1116,1,1
12742,Andrey Viktorovich Bogdanovich,M,24,193.0,87.0,Belarus,2012,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,1023,1,1
12757,Andreea Boghian,F,24,186.0,78.0,Romania,2016,Summer,Rowing,Rowing Women's Coxed Eights,Bronze,969,1,0
12819,Annett Bhm,F,24,179.0,83.0,Germany,2004,Summer,Judo,Judo Women's Middleweight,Bronze,898,1,0
12867,ric Boisse,M,24,180.0,70.0,France,2004,Summer,Fencing,"Fencing Men's epee, Team",Gold,1103,1,1
12884,Wilson Boit Kipketer,M,26,167.0,52.0,Kenya,2000,Summer,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver,1124,1,0
12886,Arnaud Boiteau,M,30,185.0,76.0,France,2004,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,1103,1,1
12907,Claudia Bokel,F,30,183.0,65.0,Germany,2004,Summer,Fencing,"Fencing Women's epee, Team",Silver,898,1,0
12946,Ato Jabari Boldon,M,26,176.0,75.0,Trinidad and Tobago,2000,Summer,Athletics,Athletics Men's 100 metres,Silver,1124,1,0
12946,Ato Jabari Boldon,M,26,176.0,75.0,Trinidad and Tobago,2000,Summer,Athletics,Athletics Men's 200 metres,Bronze,1124,1,0
12981,Shmagi Bolkvadze,M,22,170.0,66.0,Georgia,2016,Summer,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze,1054,1,0
12984,Timo Boll,M,27,181.0,74.0,Germany,2008,Summer,Table Tennis,Table Tennis Men's Team,Silver,1116,1,0
12984,Timo Boll,M,31,181.0,74.0,Germany,2012,Summer,Table Tennis,Table Tennis Men's Team,Bronze,1023,1,0
12984,Timo Boll,M,35,181.0,74.0,Germany,2016,Summer,Table Tennis,Table Tennis Men's Team,Bronze,1054,1,0
13029,Usain St. Leo Bolt,M,21,196.0,95.0,Jamaica,2008,Summer,Athletics,Athletics Men's 100 metres,Gold,1116,1,8
13029,Usain St. Leo Bolt,M,21,196.0,95.0,Jamaica,2008,Summer,Athletics,Athletics Men's 200 metres,Gold,1116,1,8
13029,Usain St. Leo Bolt,M,25,196.0,95.0,Jamaica,2012,Summer,Athletics,Athletics Men's 100 metres,Gold,1023,1,8
13029,Usain St. Leo Bolt,M,25,196.0,95.0,Jamaica,2012,Summer,Athletics,Athletics Men's 200 metres,Gold,1023,1,8
13029,Usain St. Leo Bolt,M,25,196.0,95.0,Jamaica,2012,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,1023,1,8
13029,Usain St. Leo Bolt,M,29,196.0,95.0,Jamaica,2016,Summer,Athletics,Athletics Men's 100 metres,Gold,1054,1,8
13029,Usain St. Leo Bolt,M,29,196.0,95.0,Jamaica,2016,Summer,Athletics,Athletics Men's 200 metres,Gold,1054,1,8
13029,Usain St. Leo Bolt,M,29,196.0,95.0,Jamaica,2016,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,1054,1,8
13042,"Alice Ruth ""Ruthie"" Bolton-Holifield",F,33,173.0,68.0,United States,2000,Summer,Basketball,Basketball Women's Basketball,Gold,880,1,1
13106,Yann Bonato,M,28,201.0,95.0,France,2000,Summer,Basketball,Basketball Men's Basketball,Silver,1124,1,0
13120,Hamish Byron Bond,M,26,189.0,89.0,New Zealand,2012,Summer,Rowing,Rowing Men's Coxless Pairs,Gold,1023,1,2
13120,Hamish Byron Bond,M,30,189.0,89.0,New Zealand,2016,Summer,Rowing,Rowing Men's Coxless Pairs,Gold,1054,1,2
13128,Aleksey Petrovich Bondarenko,M,22,160.0,58.0,Russia,2000,Summer,Gymnastics,Gymnastics Men's Team All-Around,Bronze,1124,1,0
13128,Aleksey Petrovich Bondarenko,M,22,160.0,58.0,Russia,2000,Summer,Gymnastics,Gymnastics Men's Horse Vault,Silver,1124,1,0
13131,Bohdan Viktorovych Bondarenko,M,26,198.0,77.0,Ukraine,2016,Summer,Athletics,Athletics Men's High Jump,Bronze,1054,1,0
13166,Daniele Bonera,M,23,185.0,80.0,Italy,2004,Summer,Football,Football Men's Football,Bronze,1103,1,0
13187,Bong Jung-Keun,M,28,190.0,95.0,South Korea,2008,Summer,Baseball,Baseball Men's Baseball,Gold,1116,1,1
13219,Dante Boninfante,M,35,188.0,85.0,Italy,2012,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,1023,1,0
13227,Yvonne Bnisch,F,23,168.0,61.0,Germany,2004,Summer,Judo,Judo Women's Lightweight,Gold,898,1,1
13229,Bartomiej Wojciech Bonk,M,27,181.0,105.0,Poland,2012,Summer,Weightlifting,Weightlifting Men's Heavyweight,Bronze,1023,1,0
13251,Charlotte Bonnet,F,17,175.0,64.0,France,2012,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze,918,1,0
13276,Beniamino Bonomi,M,32,182.0,85.0,Italy,2000,Summer,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold,1124,1,1
13276,Beniamino Bonomi,M,36,182.0,85.0,Italy,2004,Summer,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver,1103,1,1
13300,Julien Bontemps,M,29,183.0,72.0,France,2008,Summer,Sailing,Sailing Men's Windsurfer,Silver,1116,1,0
13303,"Petronella Theodora Maria ""Ellen"" Bontje",F,42,178.0,72.0,Netherlands,2000,Summer,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver,880,1,0
13317,Kristie Boogert,F,26,178.0,63.0,Netherlands,2000,Summer,Tennis,Tennis Women's Doubles,Silver,880,1,0
13319,Minke Gertine Booij,F,23,163.0,57.0,Netherlands,2000,Summer,Hockey,Hockey Women's Hockey,Bronze,880,1,1
13319,Minke Gertine Booij,F,27,163.0,57.0,Netherlands,2004,Summer,Hockey,Hockey Women's Hockey,Silver,898,1,1
13319,Minke Gertine Booij,F,31,163.0,57.0,Netherlands,2008,Summer,Hockey,Hockey Women's Hockey,Gold,932,1,1
13325,Ageeth Boomgaardt,F,27,168.0,63.0,Netherlands,2000,Summer,Hockey,Hockey Women's Hockey,Bronze,880,1,0
13325,Ageeth Boomgaardt,F,31,168.0,63.0,Netherlands,2004,Summer,Hockey,Hockey Women's Hockey,Silver,898,1,0
13327,Tom Boon,M,26,184.0,81.0,Belgium,2016,Summer,Hockey,Hockey Men's Hockey,Silver,1054,1,0
13332,Manut Boonjumnong,M,24,173.0,64.0,Thailand,2004,Summer,Boxing,Boxing Men's Light-Welterweight,Gold,1103,1,1
13332,Manut Boonjumnong,M,28,173.0,64.0,Thailand,2008,Summer,Boxing,Boxing Men's Light-Welterweight,Silver,1116,1,1
13347,Yaowapa Boorapolchai,F,19,159.0,49.0,Thailand,2004,Summer,Taekwondo,Taekwondo Women's Flyweight,Bronze,898,1,0
13359,"Joshua ""Josh"" Booth",M,25,190.0,93.0,Australia,2016,Summer,Rowing,Rowing Men's Coxless Fours,Silver,1054,1,0
13369,Rachel Kristine Bootsma,F,18,173.0,66.0,United States,2012,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,918,1,1
13372,"Carlos Austin Boozer, Jr.",M,22,206.0,117.0,United States,2004,Summer,Basketball,Basketball Men's Basketball,Bronze,1103,1,1
13372,"Carlos Austin Boozer, Jr.",M,26,206.0,117.0,United States,2008,Summer,Basketball,Basketball Men's Basketball,Gold,1116,1,1
13375,Rasul Boqiev,M,25,175.0,73.0,Tajikistan,2008,Summer,Judo,Judo Men's Lightweight,Bronze,1116,1,0
13377,Sven Martin Boquist,M,23,197.0,100.0,Sweden,2000,Summer,Handball,Handball Men's Handball,Silver,1124,1,0
13391,Igor Boraska,M,29,190.0,94.0,Croatia,2000,Summer,Rowing,Rowing Men's Coxed Eights,Bronze,1124,1,0
13395,Kjetil Borch,M,26,193.0,84.0,Norway,2016,Summer,Rowing,Rowing Men's Double Sculls,Bronze,1054,1,0
13401,Katrin Borchert,F,31,178.0,70.0,Australia,2000,Summer,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze,880,1,0
13404,Valeriy Viktorovich Borchin,M,21,178.0,63.0,Russia,2008,Summer,Athletics,Athletics Men's 20 kilometres Walk,Gold,1116,1,1
13422,"Patrick Lance ""Pat"" Borders",M,37,185.0,91.0,United States,2000,Summer,Baseball,Baseball Men's Baseball,Gold,1124,1,1
13436,Yannick Philippe Andr Borel,M,27,197.0,100.0,France,2016,Summer,Fencing,"Fencing Men's epee, Team",Gold,1054,1,1
13462,Gustavo Frana Borges,M,27,203.0,98.0,Brazil,2000,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,1124,1,0
13466,Maurcio Borges Almeida Silva,M,27,199.0,99.0,Brazil,2016,Summer,Volleyball,Volleyball Men's Volleyball,Gold,1054,1,1
13515,Mariya Olegovna Borisova,F,19,184.0,95.0,Russia,2016,Summer,Water Polo,Water Polo Women's Water Polo,Bronze,969,1,0
13536,Ingo Borkowski,M,28,185.0,83.0,Germany,2000,Summer,Sailing,Sailing Mixed Three Person Keelboat,Silver,1124,1,0
13545,Olivia Borle,F,22,172.0,57.0,Belgium,2008,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,932,1,0
13581,Anastasiya Valerivna Borodina,F,22,192.0,75.0,Ukraine,2004,Summer,Handball,Handball Women's Handball,Bronze,898,1,0
13589,Kathrin Boron (-Kppen),F,30,184.0,77.0,Germany,2000,Summer,Rowing,Rowing Women's Double Sculls,Gold,880,1,2
13589,Kathrin Boron (-Kppen),F,34,184.0,77.0,Germany,2004,Summer,Rowing,Rowing Women's Quadruple Sculls,Gold,898,1,2
13589,Kathrin Boron (-Kppen),F,38,184.0,77.0,Germany,2008,Summer,Rowing,Rowing Women's Quadruple Sculls,Bronze,932,1,2
13623,Ismael Borrero Molina,M,24,160.0,59.0,Cuba,2016,Summer,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold,1054,1,1
13636,Luis Borroto Jimnez,M,21,185.0,78.0,Cuba,2004,Summer,Baseball,Baseball Men's Baseball,Gold,1103,1,1
13683,Nataliya Serhivna Borysenko,F,28,188.0,72.0,Ukraine,2004,Summer,Handball,Handball Women's Handball,Bronze,898,1,0
13687,Yury Mikhaylovich Borzakovsky,M,23,183.0,70.0,Russia,2004,Summer,Athletics,Athletics Men's 800 metres,Gold,1103,1,1
13703,Theo Bos,M,20,190.0,85.0,Netherlands,2004,Summer,Cycling,Cycling Men's Sprint,Silver,1103,1,0
13705,Willemijn Bos,F,28,181.0,69.0,Netherlands,2016,Summer,Hockey,Hockey Women's Hockey,Silver,969,1,0
13706,Marcelien Bos-de Koning,F,30,175.0,62.0,Netherlands,2008,Summer,Sailing,Sailing Women's Two Person Dinghy,Silver,932,1,0
13717,Edith Bosch,F,24,183.0,70.0,Netherlands,2004,Summer,Judo,Judo Women's Middleweight,Silver,898,1,0
13717,Edith Bosch,F,28,183.0,70.0,Netherlands,2008,Summer,Judo,Judo Women's Middleweight,Bronze,932,1,0
13717,Edith Bosch,F,32,183.0,70.0,Netherlands,2012,Summer,Judo,Judo Women's Middleweight,Bronze,918,1,0
13739,"Christopher Wesson ""Chris"" Bosh",M,24,208.0,104.0,United States,2008,Summer,Basketball,Basketball Men's Basketball,Gold,1116,1,1
13749,Slobodan Bokan,M,25,197.0,87.0,Serbia and Montenegro,2000,Summer,Volleyball,Volleyball Men's Volleyball,Gold,1124,1,1
13752,Miho Bokovi,M,29,196.0,96.0,Croatia,2012,Summer,Water Polo,Water Polo Men's Water Polo,Gold,1023,1,1
13753,Tijana Bokovi,F,19,193.0,82.0,Serbia,2016,Summer,Volleyball,Volleyball Women's Volleyball,Silver,969,1,0
13755,Francisco Javier Bosma Mnguez,M,34,190.0,86.0,Spain,2004,Summer,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver,1103,1,0
13775,Dominique Simone Bosshart,F,22,178.0,82.0,Canada,2000,Summer,Taekwondo,Taekwondo Women's Heavyweight,Bronze,880,1,0
13790,Roger-Yves Bost,M,50,176.0,80.0,France,2016,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,1054,1,1
13801,Silvia Bosurgi,F,25,164.0,59.0,Italy,2004,Summer,Water Polo,Water Polo Women's Water Polo,Gold,898,1,1
13806,Kinga Bta,F,26,180.0,69.0,Hungary,2004,Summer,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,898,1,0
13908,Ins Boubakri,F,27,167.0,56.0,Tunisia,2016,Summer,Fencing,"Fencing Women's Foil, Individual",Bronze,969,1,0
13969,David Alasdair Boudia,M,23,175.0,73.0,United States,2012,Summer,Diving,Diving Men's Platform,Gold,1023,1,1
13969,David Alasdair Boudia,M,23,175.0,73.0,United States,2012,Summer,Diving,Diving Men's Synchronized Platform,Bronze,1023,1,1
13969,David Alasdair Boudia,M,27,175.0,73.0,United States,2016,Summer,Diving,Diving Men's Platform,Bronze,1054,1,1
13969,David Alasdair Boudia,M,27,175.0,73.0,United States,2016,Summer,Diving,Diving Men's Synchronized Platform,Silver,1054,1,1
14002,Thomas Bouhail,M,22,166.0,61.0,France,2008,Summer,Gymnastics,Gymnastics Men's Horse Vault,Silver,1116,1,0
14017,Benjamin Kudjow Thomas Boukpeti,M,27,176.0,73.0,Togo,2008,Summer,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Bronze,1116,1,0
14106,Mickal Stphane Bourgain,M,24,181.0,77.0,France,2004,Summer,Cycling,Cycling Men's Team Sprint,Bronze,1103,1,0
14106,Mickal Stphane Bourgain,M,28,181.0,77.0,France,2008,Summer,Cycling,Cycling Men's Sprint,Bronze,1116,1,0
14106,Mickal Stphane Bourgain,M,28,181.0,77.0,France,2008,Summer,Cycling,Cycling Men's Team Sprint,Silver,1116,1,0
14159,"Frdric Thierry Roger ""Frd"" Bousquet",M,27,188.0,86.0,France,2008,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,1116,1,0
14202,Carline Bouw,F,27,184.0,72.0,Netherlands,2012,Summer,Rowing,Rowing Women's Coxed Eights,Bronze,918,1,0
14202,Carline Bouw,F,31,184.0,72.0,Netherlands,2016,Summer,Rowing,Rowing Women's Quadruple Sculls,Silver,969,1,0
14211,Marit Bouwmeester,F,24,177.0,68.0,Netherlands,2012,Summer,Sailing,Sailing Women's One Person Dinghy,Silver,918,1,1
14211,Marit Bouwmeester,F,28,177.0,68.0,Netherlands,2016,Summer,Sailing,Sailing Women's One Person Dinghy,Gold,969,1,1
14227,George Richard Lycott Bovell,M,21,196.0,74.0,Trinidad and Tobago,2004,Summer,Swimming,Swimming Men's 200 metres Individual Medley,Bronze,1103,1,0
14234,Cesare Bovo,M,21,181.0,75.0,Italy,2004,Summer,Football,Football Men's Football,Bronze,1103,1,0
14257,Jodie Bowering,F,26,167.0,67.0,Australia,2008,Summer,Softball,Softball Women's Softball,Bronze,932,1,0
14266,"Frentorish ""Tori"" Bowie",F,25,175.0,58.0,United States,2016,Summer,Athletics,Athletics Women's 100 metres,Silver,969,1,1
14266,"Frentorish ""Tori"" Bowie",F,25,175.0,58.0,United States,2016,Summer,Athletics,Athletics Women's 200 metres,Bronze,969,1,1
14266,"Frentorish ""Tori"" Bowie",F,25,175.0,58.0,United States,2016,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,969,1,1
14284,Heather Erin Bown,F,29,188.0,90.0,United States,2008,Summer,Volleyball,Volleyball Women's Volleyball,Silver,932,1,0
14299,Shannon Leigh Boxx,F,27,172.0,67.0,United States,2004,Summer,Football,Football Women's Football,Gold,898,1,3
14299,Shannon Leigh Boxx,F,31,172.0,67.0,United States,2008,Summer,Football,Football Women's Football,Gold,932,1,3
14299,Shannon Leigh Boxx,F,35,172.0,67.0,United States,2012,Summer,Football,Football Women's Football,Gold,918,1,3
14327,Carla Maree Boyd (Porter-),F,24,185.0,80.0,Australia,2000,Summer,Basketball,Basketball Women's Basketball,Silver,880,1,0
14338,Micah Nathan Boyd,M,26,191.0,95.0,United States,2008,Summer,Rowing,Rowing Men's Coxed Eights,Bronze,1116,1,0
14365,Svetlana Anatolyevna Boyko,F,36,180.0,63.0,Russia,2008,Summer,Fencing,"Fencing Women's Foil, Team",Gold,932,1,1
14451,Tina Nielsen Bttzau (-Haunstrup),F,29,174.0,70.0,Denmark,2000,Summer,Handball,Handball Women's Handball,Gold,880,1,1
14462,"Jules Timothy ""Tim"" Brabants",M,23,189.0,88.0,Great Britain,2000,Summer,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze,1124,1,1
14462,"Jules Timothy ""Tim"" Brabants",M,31,189.0,88.0,Great Britain,2008,Summer,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze,1116,1,1
14462,"Jules Timothy ""Tim"" Brabants",M,31,189.0,88.0,Great Britain,2008,Summer,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold,1116,1,1
14468,Marco Bracci,M,34,197.0,94.0,Italy,2000,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,1124,1,0
14503,Amber Bradley,F,24,178.0,74.0,Australia,2004,Summer,Rowing,Rowing Women's Quadruple Sculls,Bronze,898,1,0
14569,Oscar Ren Braison Vidal,M,23,188.0,135.0,Cuba,2008,Summer,Judo,Judo Men's Heavyweight,Bronze,1116,1,0
14578,Jeanette Brakewell,F,26,169.0,60.0,Great Britain,2000,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,880,1,0
14578,Jeanette Brakewell,F,30,169.0,60.0,Great Britain,2004,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,898,1,0
